loan_id,customer_id,loan_type,loan_amount,loan_term_months,interest_rate,loan_start_date,collateral_type,collateral_value,monthly_loan_payment,loan_purpose
LOAN006932,CUST00347,Personal Loan,292537.5,42,13.62,2024-05-30,Unsecured,0.0,8795.45,Personal Expense
LOAN006933,CUST06910,Auto Loan,635749.77,57,10.11,2019-08-10,Vehicle,743679.89,14091.16,Vehicle Purchase
LOAN006934,CUST13281,Personal Loan,103193.04,25,15.17,2022-11-30,Fixed Deposit,144404.66,4840.11,Personal Expense
LOAN006935,CUST02679,Home Loan,2007677.73,235,6.87,2019-10-05,Property,2397552.78,15562.72,Home Purchase
LOAN006936,CUST05148,Auto Loan,299281.91,49,11.6,2020-07-26,Vehicle,582124.92,7697.03,Vehicle Purchase
LOAN006937,CUST02126,Education Loan,704708.89,72,11.32,2025-09-02,Fixed Deposit,1329783.42,13529.27,Higher Education
LOAN006938,CUST09654,Personal Loan,237180.61,24,11.51,2021-01-10,Unsecured,0.0,11110.72,Personal Expense
LOAN006939,CUST14690,Personal Loan,544489.77,40,13.75,2020-05-05,Unsecured,0.0,17045.68,Personal Expense
LOAN006940,CUST01166,Business Loan,1858585.07,96,9.09,2023-06-08,Business Asset,3595711.07,27315.5,Business Expansion
LOAN006941,CUST05559,Home Loan,9598178.05,249,9.8,2021-02-15,Property,16426701.24,90301.48,Home Purchase
LOAN006942,CUST06313,Personal Loan,362155.51,35,13.06,2022-04-24,Unsecured,0.0,12498.38,Personal Expense
LOAN006943,CUST12810,Business Loan,2127452.36,85,14.03,2018-10-17,Business Asset,3605039.64,39627.02,Business Expansion
LOAN006944,CUST01105,Personal Loan,163957.61,36,14.46,2024-06-25,Unsecured,0.0,5640.38,Personal Expense
LOAN006945,CUST10498,Personal Loan,822935.26,38,13.52,2022-05-02,Unsecured,0.0,26741.78,Personal Expense
LOAN006946,CUST06561,Home Loan,3077582.77,240,9.69,2020-07-09,Property,5109990.9,29070.03,Home Purchase
LOAN006947,CUST10377,Home Loan,5204845.54,241,8.16,2019-07-04,Property,9439245.58,43982.42,Home Purchase
LOAN006948,CUST00764,Home Loan,1444699.43,236,8.24,2024-06-15,Property,2229571.93,12383.18,Home Purchase
LOAN006949,CUST04926,Auto Loan,245978.25,56,10.48,2025-09-07,Vehicle,348691.09,5572.56,Vehicle Purchase
LOAN006950,CUST06347,Auto Loan,384606.07,67,10.61,2022-01-01,Vehicle,514777.39,7632.18,Vehicle Purchase
LOAN006951,CUST10901,Home Loan,1889384.53,233,9.26,2024-06-04,Property,2076546.13,17498.07,Home Purchase
LOAN006952,CUST12408,Home Loan,3290678.06,246,9.0,2019-07-13,Property,5232317.76,29350.2,Home Purchase
LOAN006953,CUST07569,Auto Loan,1652338.26,58,9.64,2024-10-02,Vehicle,2497620.61,35751.26,Vehicle Purchase
LOAN006954,CUST09617,Home Loan,1973264.32,247,9.68,2020-09-14,Property,2827618.6,18454.26,Home Purchase
LOAN006955,CUST05266,Business Loan,1857809.19,91,13.66,2021-08-25,Business Asset,2935915.88,32889.45,Business Expansion
LOAN006956,CUST00256,Home Loan,2191427.58,244,9.69,2025-04-04,Property,3667209.49,20589.0,Home Purchase
LOAN006957,CUST02831,Auto Loan,341968.51,51,10.77,2025-07-18,Vehicle,433808.28,8386.04,Vehicle Purchase
LOAN006958,CUST01475,Auto Loan,300091.96,59,9.33,2021-03-04,Vehicle,471410.73,6361.2,Vehicle Purchase
LOAN006959,CUST05446,Home Loan,2375358.38,247,9.3,2023-11-11,Property,4392531.3,21620.66,Home Purchase
LOAN006960,CUST13406,Auto Loan,269837.94,51,10.16,2024-03-21,Vehicle,328917.69,6537.23,Vehicle Purchase
LOAN006961,CUST13884,Auto Loan,726029.57,53,10.94,2018-08-06,Vehicle,1435859.91,17334.79,Vehicle Purchase
LOAN006962,CUST09053,Personal Loan,629459.27,26,14.8,2021-10-28,Unsecured,0.0,28446.46,Personal Expense
LOAN006963,CUST01167,Business Loan,568392.57,76,10.22,2022-10-19,Property,1115295.54,10189.28,Business Expansion
LOAN006964,CUST13860,Personal Loan,1118611.68,37,12.02,2020-11-17,Unsecured,0.0,36329.85,Personal Expense
LOAN006965,CUST02473,Auto Loan,1142155.58,58,11.55,2019-09-17,Vehicle,1988125.29,25789.95,Vehicle Purchase
LOAN006966,CUST10507,Business Loan,1786767.55,84,15.08,2019-12-30,Business Asset,2068750.2,34559.06,Business Expansion
LOAN006967,CUST11049,Personal Loan,230958.01,34,11.89,2023-11-19,Fixed Deposit,390891.74,8034.49,Personal Expense
LOAN006968,CUST07819,Personal Loan,485980.74,33,13.5,2022-07-28,Unsecured,0.0,17710.83,Personal Expense
LOAN006969,CUST12677,Home Loan,2503606.85,232,7.17,2023-05-07,Property,3470989.28,19973.55,Home Purchase
LOAN006970,CUST01255,Education Loan,351802.56,82,12.74,2022-06-03,Unsecured,0.0,6446.72,Higher Education
LOAN006971,CUST13795,Auto Loan,165491.76,52,10.47,2021-09-07,Vehicle,209890.45,3972.53,Vehicle Purchase
LOAN006972,CUST05358,Auto Loan,391066.38,61,11.39,2025-01-10,Vehicle,468158.21,8474.51,Vehicle Purchase
LOAN006973,CUST07792,Education Loan,159720.26,60,9.43,2018-07-02,Unsecured,0.0,3348.96,Higher Education
LOAN006974,CUST11983,Home Loan,4162183.91,233,9.49,2018-09-16,Property,6403625.02,39164.69,Home Purchase
LOAN006975,CUST14202,Auto Loan,436898.53,66,8.42,2020-11-23,Vehicle,520314.4,8293.13,Vehicle Purchase
LOAN006976,CUST00306,Home Loan,2689567.83,233,8.73,2024-03-29,Property,5282155.38,23999.73,Home Purchase
LOAN006977,CUST13762,Personal Loan,1200603.49,47,13.56,2021-05-18,Fixed Deposit,2188380.44,33066.54,Personal Expense
LOAN006978,CUST03892,Home Loan,3488381.87,237,8.93,2021-05-25,Property,6766778.28,31372.24,Home Purchase
LOAN006979,CUST11797,Auto Loan,660658.77,48,9.46,2022-09-16,Vehicle,713007.39,16585.2,Vehicle Purchase
LOAN006980,CUST13499,Personal Loan,437723.01,32,15.08,2025-06-09,Unsecured,0.0,16697.67,Personal Expense
LOAN006981,CUST00717,Business Loan,5724897.88,73,13.18,2023-10-15,Business Asset,10154259.05,114427.1,Business Expansion
LOAN006982,CUST12038,Home Loan,13695956.25,242,7.99,2021-10-24,Property,20969302.34,114089.21,Home Purchase
LOAN006983,CUST03962,Home Loan,4442581.04,236,10.22,2021-01-31,Property,6887543.01,43748.25,Home Purchase
LOAN006984,CUST13866,Home Loan,632521.27,230,11.59,2022-01-09,Property,1260128.73,6861.21,Home Purchase
LOAN006985,CUST00191,Home Loan,5455686.18,241,7.58,2020-02-24,Property,9348223.29,44139.46,Home Purchase
LOAN006986,CUST03082,Home Loan,1174018.49,237,7.96,2022-08-08,Property,1874586.4,9841.46,Home Purchase
LOAN006987,CUST13010,Personal Loan,314355.9,25,13.11,2023-08-23,Unsecured,0.0,14437.62,Personal Expense
LOAN006988,CUST12250,Auto Loan,755627.38,69,11.35,2019-03-25,Vehicle,1156056.17,14960.49,Vehicle Purchase
LOAN006989,CUST07530,Personal Loan,635639.47,41,13.77,2025-10-23,Unsecured,0.0,19522.47,Personal Expense
LOAN006990,CUST04093,Business Loan,4705647.0,82,11.8,2019-08-24,Unsecured,0.0,83865.07,Business Expansion
LOAN006991,CUST12768,Home Loan,865637.22,233,10.17,2022-11-02,Property,1151376.58,8530.22,Home Purchase
LOAN006992,CUST02344,Personal Loan,597647.43,26,14.95,2018-12-20,Unsecured,0.0,27051.57,Personal Expense
LOAN006993,CUST05063,Personal Loan,441099.92,29,14.19,2020-02-25,Unsecured,0.0,18056.0,Personal Expense
LOAN006994,CUST06024,Business Loan,1188805.88,83,12.46,2025-04-20,Unsecured,0.0,21440.39,Business Expansion
LOAN006995,CUST12657,Personal Loan,306021.36,41,14.9,2025-06-19,Unsecured,0.0,9569.59,Personal Expense
LOAN006996,CUST13978,Auto Loan,250116.86,52,11.53,2024-01-28,Vehicle,342354.18,6133.79,Vehicle Purchase
LOAN006997,CUST00004,Home Loan,16293010.07,234,9.43,2025-05-17,Property,25536841.76,152450.39,Home Purchase
LOAN006998,CUST02910,Business Loan,1043943.05,91,15.28,2025-05-13,Business Asset,1120040.06,19439.37,Business Expansion
LOAN006999,CUST10270,Auto Loan,216825.86,56,9.55,2021-03-06,Vehicle,266670.36,4813.69,Vehicle Purchase
LOAN007000,CUST09446,Home Loan,2819632.86,233,7.61,2020-08-02,Property,4194127.75,23199.7,Home Purchase
LOAN007001,CUST02678,Business Loan,3015333.68,88,12.94,2024-02-12,Business Asset,3403945.77,53227.54,Business Expansion
LOAN007002,CUST11794,Education Loan,202883.55,60,11.83,2024-07-06,Unsecured,0.0,4495.62,Higher Education
LOAN007003,CUST11431,Home Loan,2445456.98,231,8.08,2024-10-31,Property,2915178.25,20901.56,Home Purchase
LOAN007004,CUST04584,Auto Loan,276928.42,59,8.72,2018-06-11,Vehicle,363540.28,5788.33,Vehicle Purchase
LOAN007005,CUST12244,Business Loan,1128482.05,92,12.51,2022-06-18,Property,2201186.11,19133.66,Business Expansion
LOAN007006,CUST08370,Auto Loan,366189.75,65,9.3,2025-08-06,Vehicle,415401.06,7192.66,Vehicle Purchase
LOAN007007,CUST01396,Business Loan,3808826.61,96,13.38,2023-10-08,Unsecured,0.0,64828.21,Business Expansion
LOAN007008,CUST05269,Auto Loan,234292.3,66,10.91,2024-06-09,Vehicle,377020.89,4736.46,Vehicle Purchase
LOAN007009,CUST13830,Home Loan,7435614.83,231,9.59,2021-06-10,Property,9022213.64,70659.02,Home Purchase
LOAN007010,CUST05416,Home Loan,2097145.68,235,10.07,2018-01-19,Property,3643606.51,20471.1,Home Purchase
LOAN007011,CUST01191,Auto Loan,379946.13,52,9.61,2023-04-07,Vehicle,744626.34,8962.11,Vehicle Purchase
LOAN007012,CUST03439,Auto Loan,556559.72,67,11.4,2024-02-07,Vehicle,897620.85,11267.19,Vehicle Purchase
LOAN007013,CUST06692,Home Loan,1892456.8,235,8.13,2019-01-13,Property,2463752.29,16119.19,Home Purchase
LOAN007014,CUST09927,Business Loan,1780453.73,83,12.6,2022-02-27,Property,2165673.09,32245.06,Business Expansion
LOAN007015,CUST09277,Business Loan,7506706.24,89,12.5,2020-11-12,Unsecured,0.0,129807.32,Business Expansion
LOAN007016,CUST12068,Business Loan,1639672.7,80,11.38,2019-04-16,Business Asset,2857148.76,29336.99,Business Expansion
LOAN007017,CUST01032,Home Loan,5455440.07,230,11.53,2023-06-06,Property,8857744.19,58954.12,Home Purchase
LOAN007018,CUST11956,Auto Loan,784736.1,51,10.45,2021-02-26,Vehicle,1043538.02,19121.76,Vehicle Purchase
LOAN007019,CUST02665,Home Loan,2443133.41,241,6.5,2023-01-30,Property,3433837.7,18178.48,Home Purchase
LOAN007020,CUST02971,Auto Loan,523063.34,70,10.09,2023-07-28,Vehicle,601524.54,9916.35,Vehicle Purchase
LOAN007021,CUST04734,Home Loan,3477162.19,250,9.67,2023-12-22,Property,6669941.18,32372.9,Home Purchase
LOAN007022,CUST10546,Business Loan,8043389.31,89,10.33,2019-11-02,Property,8991429.72,129743.3,Business Expansion
LOAN007023,CUST11374,Personal Loan,521412.66,38,14.37,2021-09-25,Unsecured,0.0,17159.91,Personal Expense
LOAN007024,CUST12018,Personal Loan,359041.87,35,12.0,2025-07-27,Unsecured,0.0,12208.75,Personal Expense
LOAN007025,CUST13219,Personal Loan,584952.33,29,14.14,2022-12-25,Unsecured,0.0,23930.48,Personal Expense
LOAN007026,CUST10309,Auto Loan,1123148.46,53,11.19,2021-11-28,Vehicle,1212975.48,26954.44,Vehicle Purchase
LOAN007027,CUST14270,Personal Loan,668931.44,25,13.47,2023-01-23,Unsecured,0.0,30835.92,Personal Expense
LOAN007028,CUST05540,Auto Loan,389567.66,55,8.73,2021-04-14,Vehicle,602615.73,8619.74,Vehicle Purchase
LOAN007029,CUST10727,Home Loan,3427306.71,242,9.88,2019-06-07,Property,4362601.21,32715.78,Home Purchase
LOAN007030,CUST00458,Personal Loan,330798.73,37,13.62,2020-08-30,Unsecured,0.0,10998.71,Personal Expense
LOAN007031,CUST06518,Home Loan,2710597.33,252,10.19,2024-08-24,Property,3602525.75,26118.68,Home Purchase
LOAN007032,CUST07590,Education Loan,454034.93,66,11.83,2018-06-19,Unsecured,0.0,9391.02,Higher Education
LOAN007033,CUST12100,Business Loan,1308912.89,76,12.98,2024-12-14,Business Asset,2337814.22,25348.67,Business Expansion
LOAN007034,CUST08684,Business Loan,1968132.84,85,12.03,2024-01-19,Business Asset,2721723.4,34513.31,Business Expansion
LOAN007035,CUST09375,Home Loan,4012000.11,232,8.19,2024-06-23,Property,6498148.28,34502.67,Home Purchase
LOAN007036,CUST08487,Auto Loan,574027.38,54,9.83,2020-07-03,Vehicle,727121.92,13196.81,Vehicle Purchase
LOAN007037,CUST12697,Auto Loan,943541.29,63,10.25,2023-03-07,Vehicle,1002124.94,19428.6,Vehicle Purchase
LOAN007038,CUST06198,Home Loan,4735616.84,250,7.45,2022-01-12,Property,9466605.47,37349.11,Home Purchase
LOAN007039,CUST07001,Home Loan,4492471.82,232,8.15,2020-06-28,Property,8277692.36,38523.22,Home Purchase
LOAN007040,CUST01767,Personal Loan,112493.86,35,12.44,2020-09-21,Unsecured,0.0,3848.84,Personal Expense
LOAN007041,CUST01152,Personal Loan,386984.68,26,13.64,2018-11-14,Unsecured,0.0,17275.39,Personal Expense
LOAN007042,CUST12416,Home Loan,3665844.0,235,9.34,2018-01-05,Property,6996983.36,34036.2,Home Purchase
LOAN007043,CUST13710,Auto Loan,161215.29,62,10.54,2024-08-26,Vehicle,264552.34,3383.32,Vehicle Purchase
LOAN007044,CUST10441,Business Loan,993330.64,81,12.99,2018-05-06,Unsecured,0.0,18477.74,Business Expansion
LOAN007045,CUST01603,Personal Loan,241697.0,48,13.82,2023-04-16,Fixed Deposit,317444.73,6582.92,Personal Expense
LOAN007046,CUST14645,Home Loan,5740470.9,242,10.16,2025-08-03,Property,10511406.62,55864.39,Home Purchase
LOAN007047,CUST13714,Personal Loan,316576.15,45,15.18,2021-04-15,Unsecured,0.0,9269.55,Personal Expense
LOAN007048,CUST10904,Home Loan,3566555.33,239,7.01,2023-11-22,Property,5874265.91,27726.04,Home Purchase
LOAN007049,CUST14250,Home Loan,2379041.63,233,8.84,2025-05-18,Property,3724053.54,21394.61,Home Purchase
LOAN007050,CUST00754,Home Loan,1579440.59,232,9.32,2024-07-30,Property,1972327.0,14711.14,Home Purchase
LOAN007051,CUST08549,Personal Loan,229661.31,31,13.08,2023-06-16,Unsecured,0.0,8770.36,Personal Expense
LOAN007052,CUST02495,Business Loan,2296851.51,90,11.23,2022-10-10,Business Asset,3652303.2,37871.5,Business Expansion
LOAN007053,CUST03284,Home Loan,2016431.07,244,8.95,2023-05-07,Property,2519060.61,17971.24,Home Purchase
LOAN007054,CUST14514,Personal Loan,230633.21,48,14.21,2024-07-21,Unsecured,0.0,6326.72,Personal Expense
LOAN007055,CUST10163,Home Loan,989244.97,244,8.1,2020-03-17,Property,1205757.17,8281.49,Home Purchase
LOAN007056,CUST05027,Home Loan,2177614.33,228,7.37,2023-07-29,Property,3945282.6,17774.91,Home Purchase
LOAN007057,CUST03711,Home Loan,1211066.3,244,8.83,2019-01-15,Property,2394016.85,10699.93,Home Purchase
LOAN007058,CUST04669,Business Loan,1838693.97,78,12.64,2025-04-04,Property,3056205.92,34685.36,Business Expansion
LOAN007059,CUST09566,Personal Loan,200436.88,34,15.08,2024-11-01,Unsecured,0.0,7280.44,Personal Expense
LOAN007060,CUST06176,Personal Loan,1157246.91,41,13.21,2022-10-22,Unsecured,0.0,35225.23,Personal Expense
LOAN007061,CUST04954,Personal Loan,1008151.93,33,13.26,2025-02-20,Unsecured,0.0,36624.5,Personal Expense
LOAN007062,CUST13417,Business Loan,1218467.41,82,11.53,2024-08-27,Business Asset,1538485.96,21541.63,Business Expansion
LOAN007063,CUST12684,Home Loan,2043343.22,237,9.01,2019-08-05,Property,2622657.07,18481.16,Home Purchase
LOAN007064,CUST12534,Home Loan,3143217.32,237,7.94,2023-12-30,Property,3410359.65,26309.78,Home Purchase
LOAN007065,CUST04210,Personal Loan,148849.77,39,13.06,2025-04-05,Unsecured,0.0,4704.21,Personal Expense
LOAN007066,CUST00402,Home Loan,6870105.36,229,8.54,2019-04-10,Property,8370049.09,60896.05,Home Purchase
LOAN007067,CUST12305,Home Loan,4275232.83,249,10.64,2024-12-13,Property,6055319.82,42640.95,Home Purchase
LOAN007068,CUST13008,Home Loan,3031794.67,245,11.02,2023-09-22,Property,4401282.28,31160.44,Home Purchase
LOAN007069,CUST05062,Education Loan,310535.83,70,10.12,2024-03-15,Unsecured,0.0,5891.89,Higher Education
LOAN007070,CUST13545,Auto Loan,888944.02,63,9.87,2023-08-16,Vehicle,1146882.78,18137.0,Vehicle Purchase
LOAN007071,CUST04708,Education Loan,223959.1,83,11.81,2020-04-01,Unsecured,0.0,3961.31,Higher Education
LOAN007072,CUST00546,Personal Loan,192797.31,46,12.97,2022-11-07,Unsecured,0.0,5341.29,Personal Expense
LOAN007073,CUST09994,Auto Loan,289643.56,58,8.53,2021-03-24,Vehicle,379071.87,6111.31,Vehicle Purchase
LOAN007074,CUST08095,Auto Loan,243222.46,68,12.0,2025-03-07,Vehicle,293076.54,4946.87,Vehicle Purchase
LOAN007075,CUST06044,Auto Loan,287095.43,65,9.24,2023-08-22,Vehicle,505862.98,5630.62,Vehicle Purchase
LOAN007076,CUST06520,Personal Loan,361565.2,43,15.2,2024-10-03,Unsecured,0.0,10957.11,Personal Expense
LOAN007077,CUST11339,Personal Loan,156915.83,37,14.95,2023-01-30,Unsecured,0.0,5319.16,Personal Expense
LOAN007078,CUST11868,Business Loan,2306647.77,73,10.47,2019-07-03,Unsecured,0.0,42854.82,Business Expansion
LOAN007079,CUST02962,Education Loan,285966.26,72,13.21,2019-10-03,Unsecured,0.0,5772.26,Higher Education
LOAN007080,CUST08781,Home Loan,5570219.6,251,9.12,2025-08-20,Property,10780735.34,49775.66,Home Purchase
LOAN007081,CUST11164,Personal Loan,367221.21,33,14.71,2022-01-15,Unsecured,0.0,13597.16,Personal Expense
LOAN007082,CUST04732,Personal Loan,669074.5,31,14.97,2020-08-08,Unsecured,0.0,26157.42,Personal Expense
LOAN007083,CUST00551,Personal Loan,433085.15,35,13.68,2020-06-19,Unsecured,0.0,15075.65,Personal Expense
LOAN007084,CUST10435,Home Loan,2278032.39,237,7.7,2023-05-04,Property,4548900.32,18730.91,Home Purchase
LOAN007085,CUST14177,Personal Loan,378879.75,36,11.71,2022-07-14,Unsecured,0.0,12531.82,Personal Expense
LOAN007086,CUST09510,Auto Loan,990842.92,48,10.74,2021-04-11,Vehicle,1252291.7,25483.93,Vehicle Purchase
LOAN007087,CUST14441,Home Loan,2359494.87,229,9.53,2020-07-06,Property,4093289.91,22398.6,Home Purchase
LOAN007088,CUST14409,Auto Loan,694800.69,50,10.82,2018-06-01,Vehicle,858151.77,17324.49,Vehicle Purchase
LOAN007089,CUST02350,Auto Loan,263875.84,49,9.14,2019-04-02,Vehicle,326620.05,6472.76,Vehicle Purchase
LOAN007090,CUST07799,Auto Loan,341518.2,62,11.43,2018-01-19,Vehicle,432835.33,7319.45,Vehicle Purchase
LOAN007091,CUST08024,Home Loan,1997366.82,239,8.44,2020-10-31,Property,2112142.05,17285.62,Home Purchase
LOAN007092,CUST13799,Business Loan,2192996.02,74,13.0,2021-08-13,Unsecured,0.0,43236.16,Business Expansion
LOAN007093,CUST12249,Business Loan,2944728.66,96,14.05,2023-10-23,Business Asset,4401495.67,51238.19,Business Expansion
LOAN007094,CUST06430,Auto Loan,273531.64,65,10.34,2022-10-28,Vehicle,430674.46,5513.72,Vehicle Purchase
LOAN007095,CUST05147,Home Loan,3655645.61,247,7.68,2023-08-16,Property,6673337.4,29497.73,Home Purchase
LOAN007096,CUST10798,Personal Loan,364525.9,34,14.47,2020-01-24,Unsecured,0.0,13132.52,Personal Expense
LOAN007097,CUST02507,Home Loan,6131333.14,245,8.55,2022-10-25,Property,9669145.87,52992.21,Home Purchase
LOAN007098,CUST01764,Education Loan,592288.77,69,11.23,2022-11-22,Unsecured,0.0,11690.27,Higher Education
LOAN007099,CUST07143,Home Loan,1891873.86,239,8.13,2024-06-30,Property,2190214.77,16004.53,Home Purchase
LOAN007100,CUST00284,Education Loan,342378.12,70,11.16,2020-12-01,Unsecured,0.0,6676.63,Higher Education
LOAN007101,CUST13176,Personal Loan,270922.6,44,15.43,2018-06-15,Unsecured,0.0,8100.98,Personal Expense
LOAN007102,CUST14679,Personal Loan,147632.22,30,13.94,2024-06-30,Unsecured,0.0,5856.52,Personal Expense
LOAN007103,CUST00760,Auto Loan,319541.21,54,12.44,2021-01-24,Vehicle,626985.38,7757.29,Vehicle Purchase
LOAN007104,CUST06015,Auto Loan,709495.31,68,7.19,2020-07-20,Vehicle,964940.45,12734.02,Vehicle Purchase
LOAN007105,CUST09545,Business Loan,2466976.7,83,11.62,2018-07-26,Property,4361855.85,43386.11,Business Expansion
LOAN007106,CUST02577,Home Loan,4414296.25,246,7.65,2020-02-08,Property,4836060.26,35596.89,Home Purchase
LOAN007107,CUST04793,Home Loan,3071530.3,234,10.27,2021-06-26,Property,6097304.81,30429.63,Home Purchase
LOAN007108,CUST09952,Auto Loan,402009.53,56,8.92,2021-03-08,Vehicle,535344.04,8802.51,Vehicle Purchase
LOAN007109,CUST07507,Auto Loan,503415.6,60,8.21,2023-12-25,Vehicle,717753.54,10258.12,Vehicle Purchase
LOAN007110,CUST07408,Home Loan,1750389.21,251,9.93,2025-06-06,Property,3191020.2,16579.79,Home Purchase
LOAN007111,CUST10897,Home Loan,2427235.27,232,8.71,2025-02-11,Property,4326340.33,21663.97,Home Purchase
LOAN007112,CUST01352,Business Loan,1945333.06,79,15.6,2018-12-06,Unsecured,0.0,39542.83,Business Expansion
LOAN007113,CUST04326,Home Loan,3160979.84,242,9.67,2021-04-02,Property,5054807.04,29735.52,Home Purchase
LOAN007114,CUST07593,Business Loan,2771737.87,77,11.8,2020-11-01,Business Asset,3587245.48,51496.37,Business Expansion
LOAN007115,CUST02820,Home Loan,590775.75,231,8.92,2023-01-03,Property,1026455.2,5360.18,Home Purchase
LOAN007116,CUST03251,Home Loan,2627344.87,234,8.46,2023-10-30,Property,3971563.58,22958.98,Home Purchase
LOAN007117,CUST12455,Home Loan,5836785.19,246,8.01,2021-01-13,Property,9405051.85,48376.67,Home Purchase
LOAN007118,CUST14998,Home Loan,2513317.28,246,9.19,2020-12-23,Property,4216475.76,22726.94,Home Purchase
LOAN007119,CUST14779,Home Loan,1588011.04,235,8.28,2021-11-04,Property,2992789.63,13674.47,Home Purchase
LOAN007120,CUST07680,Home Loan,3300032.82,251,9.01,2021-07-11,Property,3687713.47,29252.3,Home Purchase
LOAN007121,CUST12789,Business Loan,1009829.35,78,14.85,2018-11-03,Property,1370720.87,20258.83,Business Expansion
LOAN007122,CUST14632,Education Loan,624104.92,68,11.34,2021-07-02,Unsecured,0.0,12482.43,Higher Education
LOAN007123,CUST10225,Home Loan,6282592.83,232,8.28,2022-12-21,Property,10999488.34,54380.9,Home Purchase
LOAN007124,CUST10679,Home Loan,8977756.77,231,8.11,2022-09-03,Property,16072458.42,76900.19,Home Purchase
